token_0,BIO_tag_0,token_1,BIO_tag_1,token_2,BIO_tag_2,token_3,BIO_tag_3,token_4,BIO_tag_4,token_5,BIO_tag_5,token_6,BIO_tag_6,token_7,BIO_tag_7,token_8,BIO_tag_8,token_9,BIO_tag_9,token_10,BIO_tag_10,token_11,BIO_tag_11,token_12,BIO_tag_12,token_13,BIO_tag_13,token_14,BIO_tag_14,token_15,BIO_tag_15,token_16,BIO_tag_16,token_17,BIO_tag_17,token_18,BIO_tag_18,token_19,BIO_tag_19,token_20,BIO_tag_20,token_21,BIO_tag_21,token_22,BIO_tag_22,token_23,BIO_tag_23,token_24,BIO_tag_24,token_25,BIO_tag_25,token_26,BIO_tag_26,token_27,BIO_tag_27,token_28,BIO_tag_28,token_29,BIO_tag_29,token_30,BIO_tag_30,token_31,BIO_tag_31,token_32,BIO_tag_32,token_33,BIO_tag_33,token_34,BIO_tag_34,token_35,BIO_tag_35,token_36,BIO_tag_36,token_37,BIO_tag_37,token_38,BIO_tag_38,token_39,BIO_tag_39,token_40,BIO_tag_40,token_41,BIO_tag_41,token_42,BIO_tag_42,token_43,BIO_tag_43,token_44,BIO_tag_44,token_45,BIO_tag_45,token_46,BIO_tag_46,token_47,BIO_tag_47,token_48,BIO_tag_48,token_49,BIO_tag_49,token_50,BIO_tag_50,token_51,BIO_tag_51,token_52,BIO_tag_52,token_53,BIO_tag_53,token_54,BIO_tag_54,token_55,BIO_tag_55,token_56,BIO_tag_56,token_57,BIO_tag_57,token_58,BIO_tag_58,token_59,BIO_tag_59,token_60,BIO_tag_60,token_61,BIO_tag_61,token_62,BIO_tag_62,token_63,BIO_tag_63,token_64,BIO_tag_64,token_65,BIO_tag_65,token_66,BIO_tag_66,token_67,BIO_tag_67,token_68,BIO_tag_68,token_69,BIO_tag_69,token_70,BIO_tag_70,token_71,BIO_tag_71,token_72,BIO_tag_72,token_73,BIO_tag_73,token_74,BIO_tag_74,token_75,BIO_tag_75,token_76,BIO_tag_76,token_77,BIO_tag_77,token_78,BIO_tag_78,token_79,BIO_tag_79,token_80,BIO_tag_80,token_81,BIO_tag_81,token_82,BIO_tag_82,token_83,BIO_tag_83,token_84,BIO_tag_84,token_85,BIO_tag_85,token_86,BIO_tag_86,token_87,BIO_tag_87,token_88,BIO_tag_88,token_89,BIO_tag_89,token_90,BIO_tag_90,token_91,BIO_tag_91,token_92,BIO_tag_92,token_93,BIO_tag_93,token_94,BIO_tag_94,token_95,BIO_tag_95,token_96,BIO_tag_96,token_97,BIO_tag_97,token_98,BIO_tag_98
,, ,O,,,,,,,hari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O,mulai,,kesulitan,,",",O, ,O, ,O, ,O,,,dan,O,ada,O,,,,,,,,,,,,,,,,,,,,,,,ada,O, ,O,",",O,versi,, ,O,atau,O,Sehari,, ,O,",",O,,,,,,,,,,,266,,,, ,O,dunia,, ,O,berasal,,,,,
,,(,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jumlah,,,,,,,,,,,,,,,,,,,,,,,,yang,O,dalam,O, ,O, ,O, ,O,bahkan,,(,,masyarakat,,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,juga,O,'',,",",O,jumlah,, ,O,",",O,termasuk,, ,O,,,,,,,,,,, ,O,,,muncul,, ,O,eliminasi,, ,O,,,,
,,4,,,,,,,,lalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O,timbul,,untuk,O,ini,O, ,O,pemeriksaan,,.,,,,tuberkulosis,,sekelompok,,,,,,,,,,,,,,,,,,,,,,,,di,O, ,O, ,O, ,O, ,O,tidak,O, ,O, ,O,nyamuknya,,,,,,,,,,,,kasus,,,, ,O,dengan,O, ,O,dari,O,,,,
,, ,O,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daerah,,,,,,,,,,,,,,,,,,,,,,,,didapatkan,,rencana,, ,O, ,O, ,O,keluarga,,),, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,telah,O,kata,,yakni,O,penderita,,",",O,cukup,,tinggi,, ,O,,,,,,,,,,,",",O,,,di,O, ,O,tahun,, ,O,,,,
,,orang,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,",",O, ,O,gejala,,mengindentifikasi,,penyakit,, ,O, ,O,Peningkatan,,,,pada,O,masyarakat,,,,,,,,,,,,,,,,,,,,,,,,lapangan,, ,O, ,O, ,O, ,O, ,O, ,O,.,,bisa,O,,,,,,,,,,, ,O,,, ,O,adanya,, ,O,kalangan,,,,,
,,),,,,,,,,``,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yang,O,,,,,,,,,,,,,,,,,,,,,,, ,O,penyusunan,, ,O, ,O, ,O,sendiri,,berjalan,, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,melakukan,,Farlin,,ukuran,,malaria,,dan,O,tiga,, ,O, ,O,,,,,,,,,,,perempuan,,,,daerah,, ,O,2018,, ,O,,,,
,,",",O,,,,,,,Ada,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,kata,, ,O,khas,,populasi,,berbahaya,,.,,.,,kasus,,,,anak,,yang,O,,,,,,,,,,,,,,,,,,,,,,,saat,O, ,O,",",O, ,O, ,O, ,O, ,O,Vaksin,,mati,,,,,,,,,,,, ,O,,, ,O,perang,,",",O,menengah,,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mendapatkan,,,,,,,,,,,,,,,,,,,,,,,, ,O,jangka,, ,O, ,O, ,O, ,O, ,O, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,beberapa,, ,O,keluarga,,yang,O,memberikan,,kali,, ,O, ,O,,,,,,,,,,,139,,,,yang,O,",",O, ,O, ,O,,,,
,,dan,O,,,,,,,yang,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,Erlina,, ,O,tuberkulosis,,jembatan,,pemerintah,,Stigma,,Apalagi,O,infeksi,,,,terdata,,tertular,,,,,,,,,,,,,,,,,,,,,,,,melakukan,, ,O,petugas,, ,O, ,O, ,O, ,O,yang,O,karena,O,,,,,,,,,,, ,O,,, ,O, ,O,yaitu,O,ke,O,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,akses,,,,,,,,,,,,,,,,,,,,,,,,",",O,panjang,,.,, ,O, ,O, ,O,",",O, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,hal,O, ,O,dan,O,terus,,sosialisasi,,sebanyak,, ,O, ,O,,,,,,,,,,,kasus,,,,belum,O,penjajahan,, ,O, ,O,,,,
,,Kabupaten,,,,,,,,meninggal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O, ,O,(,,harus,O,hanya,O, ,O,HIV/AIDS,,,,38,,TB,,,,,,,,,,,,,,,,,,,,,,,,tes,,.,,Puskesmas,, ,O, ,O, ,O, ,O,baru,,sebelum,O,,,,,,,,,,,),,,, ,O,",",O,di,O,bawah,,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanitasi,,,,,,,,,,,,,,,,,,,,,,,,tingkat,,daerah,,Gejala,,pengguna,, ,O, ,O,seorang,, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O, ,O,ukuran,,meningkat,,tentang,O,tiga,, ,O, ,O,,,,,,,,,,, ,O,,,berstatus,, ,O, ,O,.,,,,,
,,Flores,,,,,,,,dua,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,",",O, ,O, ,O,berkomitmen,,akan,O, ,O,juga,O,,,orang,,sehingga,O,,,,,,,,,,,,,,,,,,,,,,,darah,,Antara,O,Meninting,, ,O, ,O, ,O, ,O,harus,O,menghisap,,,,,,,,,,,,Kalimantan,,,, ,O,perdagangan,,Sulawesi,, ,O,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,berdampak,,,,,,,,,,,,,,,,,,,,,,,,kematian,, ,O,dan,O,seks,, ,O, ,O,penderita,, ,O,,,.,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O,.,,individu,,dua,O,program,,perempat,, ,O, ,O,,,,,,,,,,, ,O,,,eliminasi,, ,O, ,O,Itu,O,,,,
,,Timur,,,,,,,,orang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,Garut,, ,O,),,untuk,O,menghambat,, ,O,berkorelasi,,,, ,O,kuman,,,,,,,,,,,,,,,,,,,,,,,,atau,O,lain,O, ,O,.,, ,O,-,O, ,O,diberikan,,biasanya,,,,,,,,,,,,Barat,,,,.,,antarbenua,,Barat,, ,O,,,,
,, ,O,,,,,,,",",O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bukan,,,,,,,,,,,,,,,,,,,,,,,,dari,O, ,O,deteksi,,.,, ,O, ,O,TB,, ,O,,,Pada,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,",",O,Mereka,O, ,O,kali,,program,,gelas,, ,O, ,O,,,,,,,,,,, ,O,,, ,O, ,O,",",O,juga,O,,,,
,,(,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,menargetkan,, ,O, ,O,memberantas,,proses,, ,O,dengan,O,,, ,O,itu,O,,,,,,,,,,,,,,,,,,,,,,,Mes,, ,O, ,O,Untuk,O, ,O, ,O, ,O,empat,,mereka,O,,,,,,,,,,,(,,,,Apalagi,O,dan,O, ,O, ,O,,,,
,,2,,,,,,,,tapi,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hanya,O,,,,,,,,,,,,,,,,,,,,,,,virus,, ,O,ź,,Mereka,O, ,O, ,O,bisa,O, ,O,,,tahun,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,Mass,,melewati,, ,O,lipat,,pengendalian,,untuk,O, ,O, ,O,,,,,,,,,,,laki,,,,",",O, ,O,Sulawesi,,termasuk,,,,,
,,),,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,geraskan,,?,O, ,O,dan,O,penyembuhan,, ,O,peningkatan,,,, ,O,bersarang,,,,,,,,,,,,,,,,,,,,,,,,Blood,, ,O, ,O,kelambu,, ,O, ,O, ,O,kali,,hinggap,,,,,,,,,,,,-,O,,, ,O,penyebaran,, ,O, ,O,,,,
,,.,,,,,,,,itu,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pada,O,,,,,,,,,,,,,,,,,,,,,,,corona,, ,O,?,O,tidak,O, ,O,",",O,menulari,, ,O,,,lalu,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,Blood,,medan,, ,O,bahkan,,malaria,,diminum,,",",O, ,O,,,,,,,,,,,laki,,,,kondisi,, ,O,Utara,,dengan,O,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,besar,,Beberapa,, ,O,menyembuhkan,, ,O, ,O,kasus,,,,",",O,dalam,O,,,,,,,,,,,,,,,,,,,,,,,Service,, ,O, ,O,keluarga,, ,O,.,,",",O, ,O,di,O,,,,,,,,,,, ,O,,, ,O,agama,,",",O, ,O,,,,
,,Selanjutnya,,,,,,,,bukan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,penurunan,,,,,,,,,,,,,,,,,,,,,,,,ini,O, ,O, ,O,ada,O, ,O,sehingga,O,10,, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,,.,,Survey,,yang,O, ,O,lebih,, ,O,'',,sekali,, ,O,,,,,,,,,,,42,,,,tiap,,.,, ,O,biaya,,,,,
,,",",O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,dalam,O,tanda,, ,O,penderita,, ,O, ,O,tuberkulosis,,,,juga,O,tubuh,,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O, ,O,bisa,O, ,O,Edi,, ,O, ,O,dinding,,,,,,,,,,,, ,O,,, ,O, ,O,dan,O, ,O,,,,
,, ,O,,,,,,,karena,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kasus,,,,,,,,,,,,,,,,,,,,,,,,hanya,O, ,O, ,O,wadah,, ,O,penularan,,orang,, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,,Kita,O,(,,sulit,, ,O,dari,O, ,O,imbuhnya,,setiap,O,.,,,,,,,,,,,,kasus,,,,kabupaten/kota,,``,, ,O,kaki,,,,,
,,Kabupaten,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,aspek,,dan,O, ,O,penyakit,, ,O, ,O,ini,O,,,masih,O,tetapi,O,,,,,,,,,,,,,,,,,,,,,,, ,O,MBS,, ,O,mencakup,, ,O,Sunandar,, ,O, ,O, ,O,,,,,,,,,,,",",O,,, ,O,Yang,O,Gorontalo,, ,O,,,,
,, ,O,,,,,,,penyakit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diare,,,,,,,,,,,,,,,,,,,,,,,,mencapai,, ,O, ,O,yang,O, ,O,justru,,dalam,O,.,,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,,juga,O,),,untuk,O, ,O,tahun,,",",O,lagi,O,bulan,,Satu,,,,,,,,,,,, ,O,,,di,O, ,O, ,O,palsu,,,,,
,,Sikka,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,kesehatan,,gejala,, ,O,itu,O, ,O, ,O, ,O,,,terdapat,,mereka,O,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O, ,O,suami,, ,O, ,O,.,, ,O, ,O,,,,,,,,,,,perempuan,,,, ,O,perlu,,serta,O, ,O,,,,
,, ,O,,,,,,,DBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,di,O,,,,,,,,,,,,,,,,,,,,,,,3,,.,, ,O,memudahkan,,",",O,akan,O,setahun,,Data,,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,,meminta,,dan,O,mendatangi,,",",O,2017,,Kasie,, ,O,selama,,rumah,,,,,,,,,,,, ,O,,,provinsi,, ,O, ,O,jika,O,,,,
,,(,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,-,O, ,O,dari,O, ,O,ź,, ,O,.,, ,O,,,penderita,,tidak,O,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O, ,O, ,O,.,, ,O,Sebagai,O, ,O, ,O,,,,,,,,,,,19,,,, ,O,dipahami,,tahun,, ,O,,,,
,,14,,,,,,,,saja,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTT,,,,,,,,,,,,,,,,,,,,,,,,5,,``,, ,O,kami,O,?,O,terus,, ,O,menunjukkan,,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,,bantuan,,MFS,,warga,,istri,, ,O,Pencegahan,, ,O,tiga,,bisa,O,,,,,,,,,,, ,O,,,yang,O, ,O, ,O,ada,O,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,, ,O,Pakai,,TB,, ,O,ť,, ,O,Guna,O,",",O,,,tuberkulosis,,menunjukkan,,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O, ,O,",",O,Sejumlah,, ,O,informasi,, ,O, ,O,,,,,,,,,,,kasus,,,, ,O,masyarakat,,2019,, ,O,,,,
,,orang,,,,,,,,tapi,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,persen,, ,O, ,O,untuk,O, ,O,terjadi,, ,O, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,,tenaga,,(,,satu,, ,O, ,O,dan,O,",",O,bulan,,terbebas,,,,,,,,,,,,),,,,sudah,O,",",O, ,O,penderita,,,,,
,,),,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terpenuhinya,,,,,,,,,,,,,,,,,,,,,,,, ,O,APBD,,pada,O, ,O,pungkas,,.,,menekan,,3,,,,kambuhan,,gejala,,,,,,,,,,,,,,,,,,,,,,,, ,O,Mass,,-,O,dan,O,bayi,, ,O, ,O, ,O, ,O,,,,,,,,,,, ,O,,, ,O, ,O,di,O, ,O,,,,
,,",",O,,,,,,,ada,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,saja,O,",",O, ,O,meminta,, ,O, ,O, ,O, ,O,,,",",O, ,O,,,,,,,,,,,,,,,,,,,,,,,dari,O, ,O,persatu,, ,O, ,O,Pengendalian,,penyakit,,dan,O,dari,O,,,,,,,,,,,Kalimantan,,,,eliminasi,,kusta,, ,O,kusta,,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kebutuhan,,,,,,,,,,,,,,,,,,,,,,,,.,, ,O,paru,, ,O,dia,O,Subuh,,angka,,persen,,,, ,O,klinis,,,,,,,,,,,,,,,,,,,,,,,, ,O,Fever,, ,O,satu,,dan,O, ,O, ,O, ,O, ,O,,,,,,,,,,, ,O,,, ,O, ,O,Maluku,, ,O,,,,
,,Kabupaten,,,,,,,,penyakit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,di,O,-,O,keterangan,,.,, ,O, ,O, ,O,,,sebanyak,, ,O,,,,,,,,,,,,,,,,,,,,,,,puskesamas,, ,O,dan,O, ,O, ,O,Penyakit,,malaria,,dosis,,nyamuk,,,,,,,,,,,,Tengah,,,,tidak,O,ini,O,",",O,yang,O,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasilitas,,,,,,,,,,,,,,,,,,,,,,,,Hal,O, ,O,paru,,",",O,,,mengatakan,,penderita,,dari,O,,, ,O,tuberkulosis,,,,,,,,,,,,,,,,,,,,,,,, ,O,Survey,, ,O,anak,,ibu,, ,O, ,O, ,O,",",O,,,,,,,,,,, ,O,,, ,O, ,O, ,O, ,O,,,,
,,Ende,,,,,,,,penyerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,dalam,O, ,O,'',,,,",",O, ,O, ,O,,,10,,.,,,,,,,,,,,,,,,,,,,,,,,,lain,O,),,memeriksa,, ,O, ,O,Menular,,disebabkan,,terakhir,,'',,,,,,,,,,,,(,,,,sama,,bukan,,Maluku,,terpaksa,,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanitasi,,,,,,,,,,,,,,,,,,,,,,,,ini,O, ,O,adalah,O, ,O,,, ,O,TB,,kasus,,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,",",O, ,O,dengan,O,hamil,, ,O, ,O, ,O, ,O,,,,,,,,,,,laki,,,,.,, ,O, ,O, ,O,,,,
,,(,,,,,,,,lainnya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,RPJB,, ,O,ujarnya,,,,pemerintah,, ,O, ,O,,,orang,,``,,,,,,,,,,,,,,,,,,,,,,,,seperti,O, ,O,darah,, ,O, ,O,Dinas,,parasit,,diberikan,,katanya,,,,,,,,,,,,-,O,,, ,O,penyakit,,Utara,,diamputasi,,,,,
,,2,,,,,,,,",",O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,akan,O,,,,,,,,,,,,,,,,,,,,,,,cenderung,, ,O,batuk,,.,,,, ,O,yang,O,baru,,,,.,,Ketika,O,,,,,,,,,,,,,,,,,,,,,,, ,O,pengamatan,, ,O,umur,,dilaporkan,, ,O, ,O, ,O,.,,,,,,,,,,,,laki,,,,Di,O, ,O,",",O,.,,,,,
,, ,O,,,,,,,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,kami,O, ,O, ,O,,,pun,O, ,O, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,,Puskesmas,, ,O,mereka,O, ,O, ,O,Kesehatan,,plasmodium,,"1,5",, ,O,,,,,,,,,,, ,O,,, ,O,keturunan,, ,O, ,O,,,,
,,orang,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,berdampak,,,,,,,,,,,,,,,,,,,,,,,,hampir,, ,O,berkepanjangan,,Kelompok,,,, ,O,termasuk,,tuberkulosis,,,,Selama,,daya,,,,,,,,,,,,,,,,,,,,,,,, ,O,dan,O, ,O,kurang,,telah,O, ,O, ,O, ,O,Cara,,,,,,,,,,,,28,,,,daerah,, ,O,Kalimantan,,Indonesia,,,,,
,,),,,,,,,,paparnya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,ada,O, ,O, ,O,,,melakukan,, ,O, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,,Kuripan,, ,O,apakah,O, ,O, ,O,Provinsi,,yang,O,tahun,, ,O,,,,,,,,,,, ,O,,, ,O,atau,O, ,O, ,O,,,,
,,",",O,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,langsung,,,,,,,,,,,,,,,,,,,,,,,,sama,, ,O,hingga,,populasi,,,, ,O,pembunuh,,terjadi,,,,tahun,,tahan,,,,,,,,,,,,,,,,,,,,,,,,",",O,pengendalian,, ,O,dari,O,terjangkit,, ,O, ,O, ,O,tersebut,,,,,,,,,,,,kasus,,,,berstatus,, ,O,Utara,,tercatat,,,,,
,, ,O,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O,gerakan,, ,O, ,O,,,pendekatan,, ,O, ,O,,, ,O, ,O,,,,,,,,,,,,,,,,,,,,,,, ,O, ,O,terjangkit,, ,O, ,O,Papua,,dibawa,,kemudian,, ,O,,,,,,,,,,,",",O,,, ,O,penyakit,,",",O, ,O,,,,
,,Kabupaten,,,,,,,,Dua,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terhadap,O,,,,,,,,,,,,,,,,,,,,,,,dengan,O, ,O,dua,O,jembatan,,,, ,O,nomor,,pada,O,,,2007,,tubuh,,,,,,,,,,,,,,,,,,,,,,,,mengingat,,vektor,, ,O,2,,malaria,, ,O, ,O,.,,dianggap,,,,,,,,,,,, ,O,,,eliminasi,, ,O, ,O,menduduki,,,,,
