token_0,BIO_tag_0,token_1,BIO_tag_1,token_2,BIO_tag_2,token_3,BIO_tag_3,token_4,BIO_tag_4,token_5,BIO_tag_5,token_6,BIO_tag_6,token_7,BIO_tag_7,token_8,BIO_tag_8,token_9,BIO_tag_9,token_10,BIO_tag_10,token_11,BIO_tag_11,token_12,BIO_tag_12,token_13,BIO_tag_13,token_14,BIO_tag_14,token_15,BIO_tag_15,token_16,BIO_tag_16,token_17,BIO_tag_17,token_18,BIO_tag_18,token_19,BIO_tag_19,token_20,BIO_tag_20,token_21,BIO_tag_21,token_22,BIO_tag_22,token_23,BIO_tag_23,token_24,BIO_tag_24,token_25,BIO_tag_25,token_26,BIO_tag_26,token_27,BIO_tag_27,token_28,BIO_tag_28,token_29,BIO_tag_29,token_30,BIO_tag_30,token_31,BIO_tag_31,token_32,BIO_tag_32,token_33,BIO_tag_33,token_34,BIO_tag_34,token_35,BIO_tag_35,token_36,BIO_tag_36,token_37,BIO_tag_37,token_38,BIO_tag_38,token_39,BIO_tag_39,token_40,BIO_tag_40,token_41,BIO_tag_41,token_42,BIO_tag_42,token_43,BIO_tag_43,token_44,BIO_tag_44,token_45,BIO_tag_45,token_46,BIO_tag_46,token_47,BIO_tag_47,token_48,BIO_tag_48,token_49,BIO_tag_49,token_50,BIO_tag_50,token_51,BIO_tag_51,token_52,BIO_tag_52,token_53,BIO_tag_53,token_54,BIO_tag_54,token_55,BIO_tag_55,token_56,BIO_tag_56,token_57,BIO_tag_57,token_58,BIO_tag_58,token_59,BIO_tag_59,token_60,BIO_tag_60,token_61,BIO_tag_61,token_62,BIO_tag_62,token_63,BIO_tag_63,token_64,BIO_tag_64,token_65,BIO_tag_65,token_66,BIO_tag_66,token_67,BIO_tag_67,token_68,BIO_tag_68,token_69,BIO_tag_69,token_70,BIO_tag_70,token_71,BIO_tag_71,token_72,BIO_tag_72,token_73,BIO_tag_73,token_74,BIO_tag_74,token_75,BIO_tag_75,token_76,BIO_tag_76,token_77,BIO_tag_77,token_78,BIO_tag_78,token_79,BIO_tag_79,token_80,BIO_tag_80,token_81,BIO_tag_81,token_82,BIO_tag_82,token_83,BIO_tag_83,token_84,BIO_tag_84,token_85,BIO_tag_85,token_86,BIO_tag_86,token_87,BIO_tag_87,token_88,BIO_tag_88,token_89,BIO_tag_89,token_90,BIO_tag_90,token_91,BIO_tag_91,token_92,BIO_tag_92,token_93,BIO_tag_93,token_94,BIO_tag_94,token_95,BIO_tag_95,token_96,BIO_tag_96,token_97,BIO_tag_97,token_98,BIO_tag_98
,,orang,e-korban,,,,,,,tapi,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,persen,O,,O,,O,untuk,O,,O,terjadi,O,,O,,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,tenaga,O,(,O,satu,O,,O,,O,lain,O,",",O,bulan,O,terbebas,O,,,,,,,,,,,),O,,,sudah,O,",",O,,O,penderita,O,,,,
,,),O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terpenuhinya,O,,,,,,,,,,,,,,,,,,,,,,,,O,APBD,O,pada,O,,O,pungkas,O,.,O,menekan,O,3,O,,,kambuhan,O,gejala,O,,,,,,,,,,,,,,,,,,,,,,,,O,Mass,O,-,O,dan,O,bayi,O,,O,,O,,O,,O,,,,,,,,,,,,O,,,,O,,O,di,O,,O,,,,
,,",",O,,,,,,,ada,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,saja,O,",",O,,O,meminta,O,,O,,O,,O,,O,,,",",O,,O,,,,,,,,,,,,,,,,,,,,,,,dari,O,,O,persatu,O,,O,,O,tidak,O,penyakit,O,dan,O,dari,O,,,,,,,,,,,Kalimantan,b-lokasi,,,eliminasi,O,kusta,b-penyakit,,O,kusta,b-penyakit,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kebutuhan,O,,,,,,,,,,,,,,,,,,,,,,,.,O,,O,paru,O,,O,dia,O,Subuh,O,angka,O,persen,O,,,,O,klinis,O,,,,,,,,,,,,,,,,,,,,,,,,O,Fever,O,,O,satu,O,dan,O,,O,,O,,O,,O,,,,,,,,,,,,O,,,,O,,O,Maluku,b-lokasi,,O,,,,
,,Kabupaten,b-lokasi,,,,,,,penyakit,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,di,O,-,O,keterangan,O,.,O,,O,,O,,O,,,sebanyak,O,,O,,,,,,,,,,,,,,,,,,,,,,,puskesamas,O,,O,dan,O,,O,,O,sekuat,O,malaria,b-penyakit,dosis,O,nyamuk,O,,,,,,,,,,,Tengah,e-lokasi,,,tidak,O,ini,O,",",O,yang,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasilitas,O,,,,,,,,,,,,,,,,,,,,,,,Hal,O,,O,paru,O,",",O,,,mengatakan,O,penderita,O,dari,O,,,,O,tuberkulosis,b-penyakit,,,,,,,,,,,,,,,,,,,,,,,,O,Survey,O,,O,anak,O,ibu,O,,O,,O,,O,",",O,,,,,,,,,,,,O,,,,O,,O,,O,,O,,,,
,,Ende,e-lokasi,,,,,,,penyerta,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,dalam,O,,O,',O,,,",",O,,O,,O,,,10,b-korban,.,O,,,,,,,,,,,,,,,,,,,,,,,lain,O,),O,memeriksa,O,,O,,O,Teluk,O,disebabkan,O,terakhir,O,',O,,,,,,,,,,,(,O,,,sama,O,bukan,O,Maluku,b-lokasi,terpaksa,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanitasi,O,,,,,,,,,,,,,,,,,,,,,,,ini,O,,O,adalah,O,,O,,,,O,TB,b-penyakit,kasus,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,",",O,,O,dengan,O,hamil,O,,O,,O,,O,,O,,,,,,,,,,,laki,O,,,.,O,,O,,O,,O,,,,
,,(,O,,,,,,,lainnya,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,RPJB,O,,O,ujarnya,O,,,pemerintah,O,,O,,O,,,orang,e-korban,``,O,,,,,,,,,,,,,,,,,,,,,,,seperti,O,,O,darah,O,,O,,O,Bintuni,O,parasit,O,diberikan,O,katanya,O,,,,,,,,,,,-,O,,,,O,penyakit,O,Utara,e-lokasi,diamputasi,O,,,,
,,2,b-korban,,,,,,,",",O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,akan,O,,,,,,,,,,,,,,,,,,,,,,,cenderung,O,,O,batuk,O,.,O,,,,O,yang,O,baru,O,,,.,O,Ketika,O,,,,,,,,,,,,,,,,,,,,,,,,O,pengamatan,O,,O,umur,O,dilaporkan,O,,O,,O,,O,.,O,,,,,,,,,,,laki,O,,,Di,O,,O,",",O,.,O,,,,
,,,O,,,,,,,',O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,kami,O,,O,,O,,,pun,O,,O,,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,Puskesmas,O,,O,mereka,O,,O,,O,dan,O,plasmodium,O,"1,5",O,,O,,,,,,,,,,,,O,,,,O,keturunan,O,,O,,O,,,,
,,orang,e-korban,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,berdampak,O,,,,,,,,,,,,,,,,,,,,,,,hampir,O,,O,berkepanjangan,O,Kelompok,O,,,,O,termasuk,O,tuberkulosis,b-penyakit,,,Selama,O,daya,O,,,,,,,,,,,,,,,,,,,,,,,,O,dan,O,,O,kurang,O,telah,O,,O,,O,,O,Cara,O,,,,,,,,,,,28,b-korban,,,daerah,O,,O,Kalimantan,b-lokasi,Indonesia,b-lokasi,,,,
,,),O,,,,,,,paparnya,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,ada,O,,O,,O,,,melakukan,O,,O,,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,Kuripan,O,,O,apakah,O,,O,,O,kesulitan,O,yang,O,tahun,O,,O,,,,,,,,,,,,O,,,,O,atau,O,,O,,O,,,,
,,",",O,,,,,,,.,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,langsung,O,,,,,,,,,,,,,,,,,,,,,,,sama,O,,O,hingga,O,populasi,O,,,,O,pembunuh,O,terjadi,O,,,tahun,O,tahan,O,,,,,,,,,,,,,,,,,,,,,,,",",O,pengendalian,O,,O,dari,O,terjangkit,O,,O,,O,,O,tersebut,O,,,,,,,,,,,kasus,e-korban,,,berstatus,O,,O,Utara,e-lokasi,tercatat,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,gerakan,O,,O,,O,,,pendekatan,O,,O,,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,terjangkit,O,,O,,O,mencari,O,dibawa,O,kemudian,O,,O,,,,,,,,,,,",",O,,,,O,penyakit,O,",",O,,O,,,,
,,Kabupaten,b-lokasi,,,,,,,Dua,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terhadap,O,,,,,,,,,,,,,,,,,,,,,,,dengan,O,,O,dua,O,jembatan,O,,,,O,nomor,O,pada,O,,,2007,b-waktu,tubuh,O,,,,,,,,,,,,,,,,,,,,,,,mengingat,O,vektor,O,,O,2,O,malaria,b-penyakit,,O,,O,.,O,dianggap,O,,,,,,,,,,,,O,,,eliminasi,O,,O,,O,menduduki,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,besar,O,,O,,O,,,kepada,O,,O,,O,,,",",O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,.,O,malaria,b-penyakit,,O,,O,perusahaan,O,oleh,O,,O,,O,,,,,,,,,,,perempuan,O,,,,O,kutukan,O,Papua,b-lokasi,,O,,,,
,,Manggarai,e-lokasi,,,,,,,orang,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kualitas,O,,,,,,,,,,,,,,,,,,,,,,,penyakit,O,",",O,minggu,O,inilah,O,,,,O,tiga,O,pasien,O,,,,O,menurun,O,,,,,,,,,,,,,,,,,,,,,,,harus,O,,O,,O,tahun,O,dan,O,,O,,O,Proyek,O,efektif,O,,,,,,,,,,,,O,,,pun,O,",",O,",",O,peringkat,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,,O,,O,,,keluarga,O,,O,,O,,,kasus,O,",",O,,,,,,,,,,,,,,,,,,,,,,,,O,Kemudian,O,atau,O,.,O,,O,yang,O,nyamuk,O,,O,,O,,,,,,,,,,,10,b-korban,,,,O,,O,,O,,O,,,,
,,(,O,,,,,,,pasien,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kesehatan,O,,,,,,,,,,,,,,,,,,,,,,,pneumonia,O,di,O,atau,O,yang,O,,,,O,setelah,O,dengan,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,750,O,,O,,O,,,menjadi,O,,O,,O,di,O,untuk,O,,,,,,,,,,,,O,,,ada,O,tapi,O,dan,O,ketiga,O,,,,
,,1,b-korban,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,,O,,O,,,pasien,O,,O,,O,,,tuberkulosis,b-korban,terutama,O,,,,,,,,,,,,,,,,,,,,,,,,O,inventarisasi,O,tidak,O,,,,O,mau,O,Anopheles,O,,O,,O,,,,,,,,,,,kasus,e-korban,,,,O,,O,,O,,O,,,,
,,,O,,,,,,,yang,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masyarakat,O,,,,,,,,,,,,,,,,,,,,,,,pada,O,antaranya,O,lebih,O,menurutnya,O,,,,O,penyakit,O,HIV,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,orang,O,,O,.,O,,,indikator,O,,O,,O,Afrika,O,memutus,O,,,,,,,,,,,),O,,,potensi,O,penyakit,O,Papua,b-lokasi,dengan,O,,,,
,,orang,e-korban,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,",",O,,O,,,TB,b-penyakit,,O,,O,,,ini,O,jika,O,,,,,,,,,,,,,,,,,,,,,,,,O,logistik,O,,O,,,,O,diajak,O,betina,O,,O,,O,,,,,,,,,,,,O,,,,O,,O,,O,,O,,,,
,,),O,,,,,,,meninggal,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,umumnya,O,adalah,O,,O,patut,O,,,.,O,jantung,O,positif,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,warga,O,,O,Dusun,O,,,status,O,,O,.,O,dibiayai,O,rantai,O,,,,,,,,,,,Kalimantan,b-lokasi,,,kasus,O,kulit,O,Barat,e-lokasi,pasien,O,,,,
,,",",O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terutama,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,sakit,O,,O,,,,O,,O,.,O,,,ditemukan,O,terinfeksi,O,,,,,,,,,,,,,,,,,,,,,,,,O,obat,O,,O,,,,O,terlibat,O,,O,,O,,O,,,,,,,,,,,,O,,,,O,,O,.,O,,O,,,,
,,,O,,,,,,,dunia,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,yang,O,meniadakan,O,,O,untuk,O,,,Keluarga,O,dan,O,,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,di,O,-,O,Kekeran,O,,,KLB,O,,O,Ada,O,oleh,O,penularan,O,,,,,,,,,,,Selatan,e-lokasi,,,baru,O,yang,O,,O,kusta,b-penyakit,,,,
,,Manggarai,b-lokasi,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anak,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,di,O,,O,,,,O,,O,Padahal,O,,,merata,O,HIV,O,,,,,,,,,,,,,,,,,,,,,,,,O,obatan,O,,O,,,,O,langsung,O,,O,,O,,O,,,,,,,,,,,,O,,,.,O,,O,Di,O,,O,,,,
,,,O,,,,,,,terjangkit,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,O,,,,,,,,,,,,,,,,,,,,,,,mencapai,O,TB,O,,O,diwaspadai,O,,,harus,O,HIV/AIDS,O,",",O,,,,O,",",O,,,,,,,,,,,,,,,,,,,,,,,wilayah,O,,O,termasuk,O,,,ditetapkan,O,.,O,empat,O,kemitraan,O,malaria,b-penyakit,,,,,,,,,,,(,O,,,,O,disebabkan,O,,O,terbanyak,O,,,,
,,Timur,e-lokasi,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anak,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,dada,O,",",O,,,,O,",",O,,O,,,hampir,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,di,O,,O,,,.,O,,O,,O,,O,.,O,,,,,,,,,,,laki,O,,,Status,O,,O,Indonesia,O,,O,,,,
,,,O,,,,,,,DBD,b-penyakit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,2,O,dan,O,",",O,,O,,,memberikan,O,,O,beberapa,O,,,,O,maka,O,,,,,,,,,,,,,,,,,,,,,,,Batu,O,,O,dusun,O,,,,O,Baca,O,jenis,O,global,O,,O,,,,,,,,,,,-,O,,,,O,oleh,O,",",O,setelah,O,,,,
,,(,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,di,O,,,,,,,,,,,,,,,,,,,,,,,-,O,,O,,O,karena,O,,,,O,pihak,O,,O,,,di,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,NTB,O,,O,,,Sayangnya,O,,O,,O,,O,Data,O,,,,,,,,,,,laki,O,,,eliminasi,O,,O,,O,,O,,,,
,,1,b-korban,,,,,,,pada,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,3,O,stunting,O,batuk,O,,O,,,dukungan,O,,O,daerah,O,,,,O,mereka,O,,,,,,,,,,,,,,,,,,,,,,,Layar,O,",",O,terdampak,O,,,,O,juga,O,malaria,b-penyakit,bidang,O,,O,,,,,,,,,,,,O,,,,O,serangan,O,kasus,O,Brazil,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTT,O,,,,,,,,,,,,,,,,,,,,,,,,O,",",O,,O,sebagian,O,,,,O,puskesmas,O,,O,,,semua,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,,O,,,Fauzan,O,:,O,",",O,,O,dari,O,,,,,,,,,,,73,b-korban,,,tak,O,,O,,O,,O,,,,
,,orang,e-korban,,,,,,,bulan,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,O,,,,,,,,,,,,,,,,,,,,,,,persen,O,',O,darah,O,,O,,,dan,O,,O,memiliki,O,,,,O,akan,O,,,,,,,,,,,,,,,,,,,,,,,yang,O,distribusi,O,gempa,O,,,,O,,O,,O,imunisasi,O,,O,,,,,,,,,,,,O,,,,O,bakteri,O,baru,O,dan,O,,,,
,,),O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,O,,O,,O,besar,O,,,,O,melakukan,O,,O,,,kecamatan,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,",",O,,,tidak,O,Imunisasi,O,yaitu,O,,O,Malaria,b-penyakit,,,,,,,,,,,kasus,e-korban,,,berarti,O,,O,,O,,O,,,,
,,",",O,,,,,,,Februari,b-waktu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,ujarnya,O,atau,O,,O,,,mengingatkan,O,,O,insiden,O,,,,O,mengalami,O,,,,,,,,,,,,,,,,,,,,,,,harus,O,kelambu,O,,O,,,,O,,O,,O,Gavi,O,,O,,,,,,,,,,,",",O,,,,O,mycobacterium,O,penderita,O,India,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,``,O,.,O,,O,ibu,O,,,,O,pengobatan,O,,O,,,kecuali,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,yang,O,,,memberikan,O,MR,O,malaria,b-penyakit,",",O,Center,O,,,,,,,,,,,,O,,,nol,O,,O,,O,.,O,,,,
,,dan,O,,,,,,,2020,e-waktu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cases,O,,O,berdahak,O,,O,,,pasien,O,,O,HIV,O,,,,O,gejala,O,,,,,,,,,,,,,,,,,,,,,,,menjalani,O,berinsektisida,O,,O,,,,O,,O,,O,,O,,O,,,,,,,,,,,perempuan,O,,,,O,leprae,O,kusta,b-penyakit,,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,Dengan,O,",",O,rumah,O,,,,O,dengan,O,,O,,,Kecamatan,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,sebagian,O,,,keterangan,O,di,O,tertiana,O,Dana,O,Timika,O,,,,,,,,,,,,O,,,kasus,O,",",O,,O,Jumlah,O,,,,
,,Rote,b-lokasi,,,,,,,tersebut,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mortality,O,,O,,O,,O,,,TB,b-penyakit,,O,tinggi,O,,,,O,klinis,O,,,,,,,,,,,,,,,,,,,,,,,tes,O,sebanyak,O,,O,,,,O,,O,,O,,O,,O,,,,,,,,,,,25,b-korban,,,",",O,',O,masih,O,,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,O,menggandeng,O,mudah,O,tangga,O,,,,O,jemput,O,",",O,,,Windusari,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,besar,O,,,berapa,O,Teluk,O,atau,O,Global,O,mengungkap,O,,,,,,,,,,,,O,,,,O,,O,,O,pasien,O,,,,
,,Ndao,e-lokasi,,,,,,,merupakan,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nya,O,,O,,O,,O,,,untuk,O,,O,,O,,,.,O,TB,b-penyakit,,,,,,,,,,,,,,,,,,,,,,,darah,O,2.400,O,,O,,,,O,,O,,O,,O,",",O,,,,,,,,,,,kasus,e-korban,,,tetapi,O,urainya,O,cukup,O,,O,,,,
,,,O,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,berbagai,O,lelah,O,sudah,O,,,,O,bola,O,seperti,O,,,,O,",",O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,rumah,O,,,jumlah,O,Bintuni,O,vivax,O,untuk,O,,O,,,,,,,,,,,),O,,,,O,.,O,,O,kusta,b-penyakit,,,,
,,(,O,,,,,,,anak,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(,O,,O,",",O,,O,,,konsumsi,O,.,O,,O,,,Jumlah,O,',O,,,,,,,,,,,,,,,,,,,,,,,atau,O,lembar,O,,O,,,,O,,O,",",O,,O,sejak,O,,,,,,,,,,,,O,,,kasus,O,,,tinggi,O,,O,,,,
,,1,b-korban,,,,,,,-,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kematian,O,komunitas,O,,O,banyak,O,,,,O,,O,di,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,O,,O,warga,O,,,pasien,O,Capai,O,,O,Memerangi,O,,O,,,,,,,,,,,Kalimantan,b-lokasi,,,,O,,,",",O,di,O,,,,
,,,O,,,,,,,anak,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,",",O,penurunan,O,,O,,,obat,O,Para,O,,O,,,kasus,O,kata,O,,,,,,,,,,,,,,,,,,,,,,,MBS,O,dan,O,,O,,,,O,,O,malaria,b-penyakit,,O,program,O,,,,,,,,,,,,O,,,sedikit,O,,,,O,,O,,,,
,,orang,e-korban,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dari,O,,O,,O,menjadi,O,,,,O,,O,Papua,b-lokasi,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,",",O,,O,hancur,O,,,malaria,b-penyakit,100,O,,O,AIDS,O,,O,,,,,,,,,,,Timur,e-lokasi,,,,O,,,yaitu,O,Indonesia,b-lokasi,,,,
